session,amplitude,sa,ss,pmf,presence,response_presence,reaction_time
1,3.1556,0.38019,-0.08963,0.92425,1,1,0.274
1,3.1556,0.36785,0.01327,1.17456,1,1,0.3603
1,3.1556,0.39637,-0.08364,0.95304,0,0,0.361
1,3.1556,0.36621,-0.00948,0.95226,1,1,0.5
1,3.1556,0.36893,0.05766,0.80403,0,1,0.4998
1,3.1556,0.39901,0.09914,1.04589,0,0,0.3669
1,3.1556,0.38162,-0.17957,1.01119,1,0,0.4552
1,3.1556,0.39359,-0.10693,1.01614,1,0,0.3991
1,3.1556,0.36964,-0.00139,1.08621,0,1,0.2593
1,3.1556,0.37029,-0.06675,1.04746,0,1,0.272
1,3.1556,0.36794,0.09248,1.50309,0,0,0.2945
1,3.1556,0.38488,0.00108,0.94072,0,0,0.327
1,3.1556,0.36194,-0.12598,1.32785,1,0,0.3522
1,3.1556,0.39873,-0.11041,0.96637,0,1,0.2578
1,3.1556,0.39344,0.08629,1.01898,0,1,0.344
1,3.1556,0.36268,0.02149,0.85835,1,1,0.3161
1,3.1556,0.3711,-0.09671,1.06107,0,1,0.4996
1,3.1556,0.3628,0.14866,1.01313,0,0,0.3723
1,3.1556,0.40067,-0.1395,0.78455,1,0,0.5
1,3.1556,0.39054,-0.01762,1.23343,0,1,0.3587
1,3.1556,0.3653,0.09731,0.88892,0,0,0.4159
1,3.1556,0.39087,-0.12674,1.28771,0,0,0.3306
1,3.1556,0.38602,0.09761,1.30797,0,0,0.403
1,3.1556,0.36725,0.00043,1.23673,0,0,0.4311
1,3.1556,0.38833,0.11565,1.41339,1,1,0.4998
1,3.1556,0.36487,0.04452,0.97511,0,0,0.3966
1,3.1556,0.39621,0.16018,0.92975,1,1,0.4998
1,3.1556,0.40167,0.2137,1.31298,1,1,0.3496
1,3.1556,0.36549,-0.07386,1.02996,0,0,0.4203
1,3.1556,0.39729,0.14561,0.93165,1,1,0.3338
1,3.1556,0.3624,-0.1166,0.95623,1,1,0.4998
1,3.1556,0.36193,0.06366,0.87038,1,1,0.5
1,3.1556,0.37448,-0.12475,1.05277,0,1,0.3275
1,3.1556,0.36697,0.00163,0.89295,1,0,0.416
1,3.1556,0.37331,-0.15185,1.50566,1,1,0.2806
1,3.1556,0.38321,-0.00126,1.58821,1,0,0.473
1,3.1556,0.36698,-0.00971,1.42396,0,1,0.4998
1,3.1556,0.40314,-0.05205,1.01441,1,1,0.2956
1,3.1556,0.36271,0.04218,0.78916,1,0,0.4288
1,3.1556,0.38858,-0.23373,0.94132,1,1,0.3716
1,3.1556,0.36351,0.03373,0.94649,1,0,0.4557
1,3.1556,0.39078,0.21814,0.87354,0,1,0.3448
1,3.1556,0.38307,0.00682,0.84313,0,0,0.5
1,3.1556,0.36325,0.12713,0.81241,0,0,0.2814
1,3.1556,0.37022,-0.09403,0.82071,0,0,0.2989
1,3.1556,0.37683,0.03399,0.74531,1,0,0.2514
1,3.1556,0.37053,0.10858,1.11938,1,1,0.2837
1,3.1556,0.36157,-0.04942,0.83365,0,0,0.4211
1,3.1556,0.38837,-0.00924,0.92653,1,1,0.3338
1,3.1556,0.37554,-0.08129,0.79632,0,0,0.3186
1,3.1556,0.39792,0.0855,2.51056,0,0,0.4994
1,3.1556,0.38959,-0.09818,1.19552,0,1,0.4994
1,3.1556,0.38979,-0.24081,1.02404,0,1,0.4079
1,3.1556,0.4027,0.16438,1.22387,1,0,0.4998
1,3.1556,0.39788,0.11263,1.05231,0,0,0.4999
1,3.1556,0.38892,-0.19439,0.80504,0,1,0.381
1,3.1556,0.37862,0.09415,1.0702,1,1,0.318
1,3.1556,0.38064,-0.02016,1.15397,1,1,0.391
1,3.1556,0.39848,0.17878,0.89943,0,1,0.4828
1,3.1556,0.36785,0.1352,1.49072,1,1,0.3271
1,3.1556,0.39337,-0.02293,1.50586,1,1,0.3197
1,3.1556,0.37828,-0.07284,1.11856,1,0,0.5
1,3.1556,0.40025,-0.10537,0.8287,1,0,0.3454
1,3.1556,0.40202,0.05062,0.88688,0,0,0.5
1,3.1556,0.38773,0.08589,1.55816,0,1,0.4125
1,3.1556,0.37199,-0.13778,0.801,1,0,0.4312
1,3.1556,0.37615,0.09006,5.8511,1,1,0.4993
1,3.1556,0.39748,-0.0752,0.93021,1,1,0.4983
1,3.1556,0.39177,-0.03185,0.76862,0,0,0.4998
1,3.1556,0.36602,-0.09173,0.9039,0,1,0.4999
1,3.1556,0.38086,-0.00137,1.06577,0,1,0.4999
1,3.1556,0.39156,0.01086,0.88313,0,0,0.4038
1,3.1556,0.37466,-0.14202,0.97655,0,1,0.4998
1,3.1556,0.39486,-0.11185,0.82534,1,1,0.333
1,3.1556,0.39139,0.18987,0.83677,0,1,0.4168
1,3.1556,0.376,-0.07293,1.16645,0,0,0.4998
1,3.1556,0.38558,-0.0709,1.39022,0,0,0.4131
1,3.1556,0.36478,0.05309,1.45935,0,0,0.4998
1,3.1556,0.40231,0.15403,0.81511,0,1,0.4996
1,3.1556,0.36509,-0.07273,1.04145,1,1,0.4999
1,3.1556,0.39821,-0.11684,0.7634,1,1,0.4998
1,3.1556,0.38054,-0.16186,1.01754,0,1,0.4994
1,3.1556,0.37002,0.0838,1.18291,1,1,0.4985
1,3.1556,0.39946,0.01479,1.06664,0,0,0.4854
1,3.1556,0.36983,0.07722,1.6908,0,1,0.5
1,3.1556,0.37083,-0.09442,0.9271,0,0,0.5
1,3.1556,0.38134,0.11283,1.62403,1,0,0.4746
1,3.1556,0.36513,-0.03303,2.20905,1,0,0.442
1,3.1556,0.38141,0.11018,0.87178,1,0,0.4939
1,3.1556,0.37851,-0.07267,0.85479,0,0,0.5
1,3.1556,0.36613,-0.09573,1.02057,0,1,0.4999
1,3.1556,0.36426,-0.10641,0.77285,1,1,0.4998
1,3.1556,0.36318,-0.07703,0.9559,1,0,0.4999
1,3.1556,0.36178,-0.1585,0.87768,1,0,0.5
1,3.1556,0.37781,0.09536,0.84757,1,0,0.4723
1,3.1556,0.36299,-0.25636,0.98608,1,1,0.4999
1,3.1556,0.36732,-0.05299,1.48042,1,0,0.4995
1,3.1556,0.37212,0.01532,0.97049,1,1,0.4999
1,3.1556,0.39382,-0.10811,0.95878,1,1,0.4996
1,3.1556,0.37143,-0.03571,0.94739,0,0,0.4813
1,3.1556,0.36656,-0.12267,1.05247,1,0,0.5
1,3.1556,0.36935,-0.10683,0.90722,0,1,0.4998
1,3.1556,0.36545,-0.13439,1.37825,0,1,0.4999
1,3.1556,0.37169,-0.06702,0.87108,1,1,0.4243
1,3.1556,0.37651,0.15985,1.18717,0,0,0.5
1,3.1556,0.39752,0.16334,1.37385,0,1,0.4998
1,3.1556,0.38936,0.05666,1.14723,1,1,0.4777
1,3.1556,0.39319,0.11576,0.92918,0,0,0.4998
1,3.1556,0.37622,-0.0162,0.84262,1,0,0.5001
1,3.1556,0.36769,-0.05616,2.0103,0,0,0.4848
1,3.1556,0.38976,-0.07278,1.19013,1,1,0.4998
1,3.1556,0.38617,-0.11678,0.9765,0,1,0.4999
1,3.1556,0.36199,-0.07804,1.00474,1,0,0.4726
1,3.1556,0.36242,-0.16409,1.02276,1,1,0.4998
1,3.1556,0.36994,-0.00761,0.92181,1,0,0.3624
1,3.1556,0.38091,0.01628,1.23627,1,1,0.347
1,3.1556,0.37055,-0.05677,2.16683,0,0,0.4207
1,3.1556,0.39351,-0.04728,1.06804,1,1,0.4098
1,3.1556,0.36218,0.08683,0.94608,1,1,0.5
1,3.1556,0.3694,0.14099,0.91794,0,0,0.4333
1,3.1556,0.36464,0.08857,0.8157,0,1,0.5
1,3.1556,0.36617,-0.01078,2.46559,0,0,0.252
1,3.1556,0.36464,-0.13131,0.98645,1,0,0.3722
1,3.1556,0.3704,0.0997,0.90762,0,0,0.4998
1,3.1556,0.39323,-0.16471,1.00841,1,0,0.2967
1,3.1556,0.36764,0.03463,1.97122,0,0,0.4733
1,3.1556,0.36474,-0.0671,0.87812,0,0,0.3567
1,3.1556,0.38594,0.04424,2.37248,1,1,0.4998
1,3.1556,0.37736,-0.0582,0.8989,1,0,0.4676
1,3.1556,0.3637,-0.06217,1.17303,0,1,0.3698
1,3.1556,0.37221,0.13803,1.29916,1,1,0.4998
1,3.1556,0.39165,0.24445,0.89484,1,1,0.4768
1,3.1556,0.36598,0.0167,1.60311,0,0,0.3432
1,3.1556,0.38579,-0.17878,0.94915,0,1,0.4998
1,3.1556,0.37747,-0.14028,1.33146,0,1,0.4178
1,3.1556,0.36624,-0.10816,1.15348,1,1,0.4642
1,3.1556,0.37272,0.08159,1.01468,0,1,0.369
1,3.1556,0.37821,-0.06613,1.32829,0,0,0.4877
1,3.1556,0.36613,0.06923,1.13808,1,1,0.4998
1,3.1556,0.39445,0.05847,0.81165,0,0,0.5
1,3.1556,0.39963,0.00726,2.60058,1,1,0.5
1,3.1556,0.38789,0.02935,0.98352,1,1,0.3648
1,3.1556,0.3657,0.03086,0.97068,1,1,0.3326
1,3.1556,0.36679,0.13567,0.99496,0,1,0.4998
1,3.1556,0.37355,0.06981,1.10081,0,1,0.4998
1,3.1556,0.39736,0.18221,1.00811,1,1,0.4999
1,3.1556,0.38551,-0.18633,1.04067,1,0,0.5
1,3.1556,0.36266,-0.06872,1.14293,0,1,0.4185
1,3.1556,0.38483,0.08123,0.73873,1,1,0.4999
1,3.1556,0.36922,0.08455,0.93605,1,1,0.4117
1,3.1556,0.39505,0.05695,0.92479,0,0,0.349
1,3.1556,0.39281,0.05709,0.99128,1,0,0.4999
1,3.1556,0.3625,-0.00192,7.47358,1,1,0.4998
1,3.1556,0.40288,-0.00142,1.18415,1,0,0.344
1,3.1556,0.36935,-0.01359,4.74759,0,0,0.3519
1,3.1556,0.37369,0.0335,1.20486,0,1,0.5
1,3.1556,0.37778,0.03681,1.09228,0,0,0.4713
1,3.1556,0.38257,0.11952,0.99505,0,1,0.5
1,3.1556,0.39618,-0.07546,0.88174,1,0,0.4639
1,3.1556,0.39682,-0.10578,0.79009,1,0,0.4541
1,3.1556,0.3619,-0.05873,0.93093,0,1,0.5
1,3.1556,0.39592,-0.05849,0.82974,0,0,0.4999
1,3.1556,0.37419,-0.0895,0.96658,1,0,0.4488
1,3.1556,0.38309,-0.02078,0.82288,0,0,0.4995
1,1.2889,0.17867,0.05941,1.67598,0,1,0.4224
1,1.2889,0.17233,-0.01007,1.30815,0,0,0.3621
1,1.2889,0.17509,-0.06202,0.92869,1,1,0.3829
1,1.2889,0.17645,0.01865,1.70531,1,0,0.3838
1,1.2889,0.17057,0.00787,0.91334,1,0,0.4487
1,1.2889,0.17352,0.04878,0.81683,1,1,0.3232
1,1.2889,0.17147,-0.02982,0.86729,0,1,0.4046
1,1.2889,0.18214,0.02806,0.85295,0,0,0.4995
1,1.2889,0.1828,-0.00952,1.04984,0,0,0.4137
1,1.2889,0.17872,-0.03517,0.82649,0,0,0.4357
1,1.2889,0.17237,0.00523,1.18336,0,0,0.452
1,1.2889,0.16864,-0.00955,0.9489,1,0,0.4003
1,1.2889,0.18472,-0.04922,1.00194,0,1,0.3574
1,1.2889,0.17593,-0.0028,0.83499,1,1,0.4251
1,1.2889,0.16796,0.01439,0.86728,1,1,0.4996
1,1.2889,0.18324,-0.0031,3.49784,1,0,0.4533
1,1.2889,0.18499,0.05463,3.35325,1,1,0.3687
1,1.2889,0.17055,-0.00789,0.97176,0,0,0.3698
1,1.2889,0.17392,0.00959,1.26108,0,0,0.3952
1,1.2889,0.17675,-0.01557,0.89215,0,0,0.4998
1,1.2889,0.17963,0.03571,0.85215,1,0,0.4291
1,1.2889,0.18087,0.02169,0.85852,0,1,0.4998
1,1.2889,0.18164,-0.01452,1.10259,0,1,0.4582
1,1.2889,0.17935,0.05292,0.86803,0,0,0.3718
1,1.2889,0.18028,0.01581,0.82474,1,1,0.3962
1,1.2889,0.17189,0.05337,5.094,1,0,0.4994
1,1.2889,0.17723,0.05553,1.38493,0,0,0.4307
1,1.2889,0.17099,-0.03605,0.85541,1,0,0.425
1,1.2889,0.17997,0.00236,0.9517,0,1,0.465
1,1.2889,0.17686,0.01561,0.72818,0,0,0.493
1,1.2889,0.17678,-0.03195,0.77649,0,0,0.4308
1,1.2889,0.16755,0.06819,0.77321,0,1,0.4083
1,1.2889,0.18677,0.03309,0.82801,1,1,0.4999
1,1.2889,0.18598,0.00135,1.10375,0,0,0.4528
1,1.2889,0.18679,-0.01378,0.99096,0,0,0.4294
1,1.2889,0.17891,-0.06122,0.76434,0,1,0.5
1,1.2889,0.17411,-0.00351,0.80388,1,1,0.4998
1,1.2889,0.1743,0.03314,1.87199,1,1,0.3292
1,1.2889,0.17004,0.00295,1.08114,1,0,0.4278
1,1.2889,0.17867,0.04038,1.75649,0,0,0.4821
1,1.2889,0.1828,-0.01138,0.76458,0,1,0.5
1,1.2889,0.17157,-0.04172,1.43335,1,1,0.4775
1,1.2889,0.17909,-0.014,0.90545,0,0,0.5
1,1.2889,0.17193,0.00672,0.84028,1,1,0.4998
1,1.2889,0.17033,-0.05629,1.20362,1,0,0.4893
1,1.2889,0.17033,-0.00342,0.86819,1,0,0.4503
1,1.2889,0.18434,0.01496,0.94601,1,1,0.4952
1,1.2889,0.17928,0.05267,1.16501,1,1,0.3308
1,1.2889,0.17879,-0.02171,1.43398,1,1,0.4999
1,1.2889,0.168,-0.00902,1.23237,1,0,0.4993
1,1.2889,0.17241,-0.01054,1.05333,1,0,0.4975
1,1.2889,0.1863,0.0172,0.90382,0,1,0.4827
1,1.2889,0.17145,-0.00946,1.20995,1,0,0.3753
1,1.2889,0.16949,-0.00964,0.86095,0,1,0.5
1,1.2889,0.17023,-0.00239,1.31631,0,0,0.3998
1,1.2889,0.16897,-0.04097,0.83799,0,1,0.4836
1,1.2889,0.18288,-0.06191,0.93969,0,0,0.4192
1,1.2889,0.1841,0.07962,0.79658,1,0,0.4911
1,1.2889,0.1842,0.0991,1.17958,1,1,0.4407
1,1.2889,0.1702,-0.04453,0.79094,1,0,0.4998
1,1.2889,0.17762,0.04276,0.85833,1,1,0.4365
1,1.2889,0.18493,0.01974,0.9123,0,1,0.5
1,1.2889,0.18627,0.02775,0.79299,0,1,0.4449
1,1.2889,0.18442,0.02559,0.89795,0,0,0.5
1,1.2889,0.18395,0.12949,2.8191,0,0,0.4999
1,1.2889,0.17235,0.02822,0.83154,0,0,0.5
1,1.2889,0.18456,-0.05341,0.86852,0,0,0.4008
1,1.2889,0.17975,-0.04438,0.82164,1,0,0.401
1,1.2889,0.16832,-0.03427,0.88213,0,1,0.404
1,1.2889,0.18056,-0.04751,0.85013,1,0,0.4936
1,1.2889,0.18168,-0.02889,0.89302,0,0,0.441
1,1.2889,0.16792,0.0417,1.37001,0,0,0.4341
1,1.2889,0.17362,-0.00369,0.88193,1,0,0.4482
1,1.2889,0.16916,-0.02202,1.32146,0,0,0.4999
1,1.2889,0.18542,-0.01919,0.96125,0,1,0.4999
1,1.2889,0.1792,0.01579,1.0696,1,1,0.4996
1,1.2889,0.1677,-0.0153,2.65791,1,1,0.5
1,1.2889,0.17173,0.01214,4.99904,0,1,0.4999
1,1.2889,0.18629,-0.0503,1.21681,0,1,0.4997
1,1.2889,0.18672,-0.01773,0.89381,1,0,0.4998
1,1.2889,0.17304,0.00876,1.02895,1,1,0.4999
1,1.2889,0.18321,0.0584,0.87323,0,0,0.4999
1,1.2889,0.17071,0.02189,5.95099,0,0,0.471
1,1.2889,0.18351,-0.00561,0.75428,1,0,0.3675
1,1.2889,0.18472,-0.02937,1.03635,0,0,0.4999
1,1.2889,0.17435,-0.0005,1.02697,1,0,0.4479
1,1.2889,0.1731,-0.00366,0.91136,1,1,0.5
1,1.2889,0.18029,0.06086,0.91153,1,0,0.4999
1,1.2889,0.17657,-0.0236,1.03959,1,1,0.4994
1,1.2889,0.18432,0.02116,2.64285,0,0,0.489
1,1.2889,0.17706,-0.02767,1.5808,1,1,0.4995
1,1.2889,0.17563,-0.01017,1.40565,0,0,0.4449
1,1.2889,0.17096,-0.0328,1.18593,1,1,0.4999
1,1.2889,0.18173,0.05108,0.91991,0,0,0.4996
1,1.2889,0.1788,-0.01131,1.02179,1,1,0.4999
1,1.2889,0.18195,-0.03032,1.03,0,1,0.4996
1,1.2889,0.16822,-0.00349,1.06335,1,0,0.4998
1,1.2889,0.18123,-0.01864,0.89216,1,1,0.4994
1,1.2889,0.17524,0.08642,0.83181,1,1,0.387
1,1.2889,0.17027,0.01107,1.36826,1,0,0.4356
1,1.2889,0.17643,0.00207,0.89047,0,0,0.4999
1,1.2889,0.17649,0.00187,1.98289,0,0,0.5
1,1.2889,0.16792,-0.05195,0.92773,1,1,0.4966
1,1.2889,0.17519,-0.03191,0.81127,1,1,0.5
1,1.2889,0.16939,-0.03853,0.86476,0,0,0.4998
1,1.2889,0.18278,-0.01961,0.81641,1,0,0.3292
1,1.2889,0.17936,0.04295,1.17111,1,0,0.4999
1,1.2889,0.17948,-0.03104,2.39356,1,1,0.5
1,1.2889,0.18049,-0.02159,0.90155,0,1,0.4754
1,1.2889,0.17964,0.06128,0.9466,0,0,0.4153
1,1.2889,0.1693,-0.0341,1.2675,1,1,0.4999
1,1.2889,0.18457,0.0014,1.14044,0,1,0.5
1,1.2889,0.18346,-0.00065,3.3236,1,1,0.4999
1,1.2889,0.16913,-0.02421,0.88543,0,0,0.4994
1,1.2889,0.18352,0.03262,1.00254,0,0,0.4998
1,1.2889,0.18599,-0.02265,0.88368,0,1,0.4998
1,1.2889,0.18296,-0.06039,0.75758,0,0,0.5
1,1.2889,0.18167,-0.01864,0.91758,1,0,0.4731
1,1.2889,0.17843,0.01569,1.27317,0,0,0.3872
1,1.2889,0.17164,-0.04961,0.87125,0,1,0.5
1,1.2889,0.174,0.0509,0.907,1,1,0.397
1,1.2889,0.18599,0.00238,2.04441,0,0,0.3182
1,1.2889,0.17054,0.03851,1.13967,1,0,0.2975
1,1.2889,0.18425,-0.07297,1.1088,0,1,0.3366
1,1.2889,0.18007,0.01872,0.97091,1,1,0.3477
1,1.2889,0.17723,-0.00566,1.02546,0,0,0.3738
1,1.2889,0.1714,-0.02686,0.72991,1,0,0.4999
1,1.2889,0.16987,-0.04035,5.23151,0,0,0.4999
1,1.2889,0.17929,-0.02024,0.93263,0,1,0.4729
1,1.2889,0.18151,-0.03515,1.55964,1,0,0.4176
1,1.2889,0.1797,-0.02705,1.186,1,1,0.3963
1,1.2889,0.17415,0.01426,0.88374,0,1,0.4998
1,1.2889,0.17393,0.00522,0.98302,1,1,0.5
1,1.2889,0.1854,-0.0649,0.82939,1,1,0.4998
1,1.2889,0.17192,-0.00151,5.31815,0,0,0.3723
1,1.2889,0.1814,-0.0302,0.89626,0,1,0.4501
1,1.2889,0.18302,0.07623,0.92562,0,1,0.4999
1,1.2889,0.17205,-0.02635,1.13939,0,0,0.381
1,1.2889,0.16861,0.01209,1.65591,1,1,0.4999
1,1.2889,0.18463,0.05564,0.84501,0,1,0.4997
1,1.2889,0.18679,-0.01472,0.98339,1,1,0.4288
1,1.2889,0.18192,-0.03373,0.93949,1,1,0.4999
1,1.2889,0.18164,-0.01452,1.10259,0,1,0.4998
1,1.2889,0.18256,-0.01366,3.93691,1,0,0.3764
1,1.2889,0.18573,0.0026,0.81925,1,0,0.3976
1,1.2889,0.18045,0.00531,0.82775,0,0,0.4686
1,1.2889,0.18443,-0.01308,0.86545,1,1,0.3299
1,1.2889,0.18136,-0.01471,0.81546,1,1,0.4996
1,1.2889,0.18312,-0.0422,0.83222,1,1,0.5
1,1.2889,0.17505,0.00897,1.4419,1,0,0.3548
1,1.2889,0.16778,-0.01318,1.26853,0,0,0.3898
1,1.2889,0.17025,0.03039,1.18476,0,0,0.4514
1,1.2889,0.1727,0.02443,1.02461,0,1,0.4994
1,1.2889,0.17619,0.03229,0.84017,0,1,0.5
1,1.2889,0.18166,-0.01396,1.02463,1,1,0.5
1,1.2889,0.18658,-0.06663,0.88019,1,0,0.443
1,1.2889,0.18077,0.04218,1.34721,0,1,0.5
1,1.2889,0.17404,0.00258,1.01326,1,1,0.5
1,1.2889,0.18643,0.0487,0.78917,0,1,0.4557
1,1.2889,0.18669,-0.00986,0.97709,1,0,0.4418
1,1.2889,0.17536,-0.0057,0.87658,0,0,0.379
1,1.2889,0.18347,-0.01273,0.85091,1,1,0.4187
1,1.2889,0.18287,-0.0561,0.85391,0,1,0.4999
1,1.2889,0.17936,0.00561,0.83026,1,1,0.3462
1,1.2889,0.17222,0.00626,0.7987,1,0,0.3798
1,1.2889,0.16984,-0.04586,0.93307,0,1,0.5
1,1.2889,0.18067,-0.00639,2.0912,1,1,0.4998
1,1.2889,0.16927,-0.03486,0.89299,1,0,0.3782
1,1.2889,0.1743,0.02127,1.13793,1,1,0.4795
1,1.2889,0.18001,0.0367,0.74599,1,0,0.4999
1,1.2889,0.18591,-0.03281,1.08137,1,1,0.4998
1,1.2889,0.17947,0.04869,1.01402,1,1,0.5
1,1.2889,0.18374,-0.01241,0.95276,0,1,0.4415
1,1.2889,0.16858,-0.04805,0.95851,0,1,0.4102
1,1.2889,0.16901,0.05012,0.99283,0,1,0.3552
1,1.2889,0.17817,-0.01409,0.79939,1,0,0.4994
1,1.2889,0.17189,0.0651,0.84675,0,1,0.4999
1,1.2889,0.17513,0.01452,1.30263,1,1,0.5
1,1.2889,0.18656,0.04149,2.84561,0,0,0.4176
1,1.2889,0.17883,-0.00324,0.87671,1,1,0.4442
1,1.2889,0.17927,0.09023,0.96244,0,0,0.5
1,1.2889,0.17109,-0.01794,1.02362,1,1,0.4821
1,1.2889,0.18198,-0.01175,0.90966,0,1,0.419
1,1.2889,0.18607,0.02838,0.82849,0,1,0.4414
1,1.2889,0.18244,0.01338,0.93861,0,0,0.4999
1,1.2889,0.17705,-0.05121,0.81993,0,1,0.5
1,1.2889,0.186,-0.00288,0.95729,1,1,0.3206
1,1.2889,0.16896,0.05817,1.58596,0,1,0.3876
1,1.2889,0.17171,0.0418,0.9802,1,1,0.4182
1,1.2889,0.18614,0.00709,0.9811,0,1,0.4761
1,1.2889,0.18192,0.07433,0.8237,1,1,0.4996
1,1.2889,0.171,0.0302,0.96188,0,0,0.4995
1,1.2889,0.17097,-0.06711,3.51773,0,0,0.4558
1,1.2889,0.18549,-0.05097,0.91859,0,1,0.4481
1,1.2889,0.18209,0.00491,0.91208,1,1,0.5
1,1.2889,0.18614,-0.0313,2.01564,1,1,0.4714
1,1.2889,0.16996,0.01378,0.97042,1,0,0.4998
1,1.2889,0.18668,-0.09173,0.82474,1,0,0.4713
1,1.2889,0.18299,-0.0409,1.00773,0,1,0.4999
1,1.2889,0.17864,-0.01571,1.43524,1,1,0.4998
1,3.9,0.40015,0.13876,0.85754,1,1,0.3364
1,3.9,0.39636,0.09002,1.43707,0,0,0.4008
1,3.9,0.39399,0.06184,1.02729,1,1,0.4509
1,3.9,0.36167,-0.16229,0.90431,1,0,0.3755
1,3.9,0.38523,0.13057,0.97415,0,0,0.4884
1,3.9,0.36145,0.10035,2.01051,0,0,0.4998
1,3.9,0.38118,0.16824,0.95408,1,1,0.5
1,3.9,0.39975,0.00714,1.21595,0,0,0.3347
1,3.9,0.38202,-0.1351,0.90869,0,1,0.3101
1,3.9,0.36418,-0.03531,1.13172,1,0,0.3799
1,3.9,0.37193,-0.10813,0.87015,1,0,0.3882
1,3.9,0.36659,-0.04183,1.25097,1,1,0.3828
1,3.9,0.39991,0.09069,0.82087,0,0,0.3865
1,3.9,0.36962,0.00505,1.68294,0,0,0.4872
1,3.9,0.37342,-0.13397,0.94989,1,1,0.3205
1,3.9,0.3685,0.22985,0.87893,1,1,0.2899
1,3.9,0.37388,0.0724,1.31425,1,1,0.325
1,3.9,0.39982,-0.04389,1.39439,0,0,0.2918
1,3.9,0.38911,0.0365,0.94404,1,0,0.3979
1,3.9,0.37209,0.13412,0.84743,1,1,0.4999
1,3.9,0.3789,-0.0997,4.87321,1,1,0.2589
1,3.9,0.3837,0.073,1.25532,0,0,0.4019
1,3.9,0.36198,-0.08562,1.4494,1,0,0.4998
1,3.9,0.38641,-0.09026,0.92389,0,0,0.444
1,3.9,0.37468,0.01734,0.86516,0,1,0.2689
1,3.9,0.36325,0.1755,0.88184,1,1,0.3277
1,3.9,0.36507,-0.11095,0.95925,0,1,0.2802
1,3.9,0.37606,0.02744,0.93207,1,0,0.3862
1,3.9,0.39269,0.12497,1.0112,0,1,0.4489
1,3.9,0.38786,-0.04276,0.83188,0,1,0.3852
1,3.9,0.3681,-0.11005,1.34471,0,0,0.3777
1,3.9,0.36985,-0.07572,0.90367,1,1,0.2693
1,3.9,0.38758,0.12193,0.743,0,0,0.2588
1,3.9,0.37799,0.07006,2.1124,0,1,0.4997
1,3.9,0.4016,-0.07718,1.09529,1,1,0.3155
1,3.9,0.40092,-0.11916,0.82808,0,0,0.3247
1,3.9,0.36378,0.09441,1.06765,0,0,0.3166
1,3.9,0.39782,0.02297,0.89229,1,1,0.4859
1,3.9,0.36316,-0.12524,1.06304,0,0,0.3421
1,3.9,0.38627,-0.06594,0.93389,1,1,0.4888
1,3.9,0.36285,0.05479,1.21452,0,0,0.4999
1,3.9,0.37159,-0.12358,1.24577,1,1,0.4999
1,3.9,0.3926,-0.13777,0.93536,1,1,0.4997
1,3.9,0.40211,-0.09114,1.37135,0,0,0.3422
1,3.9,0.39735,-0.09269,0.96955,0,0,0.3207
1,3.9,0.36833,-0.07887,0.89197,1,0,0.3621
1,3.9,0.39965,0.27661,0.9443,1,1,0.4152
1,3.9,0.37512,0.09426,0.81901,1,0,0.2944
1,3.9,0.37602,-0.11053,1.05389,0,0,0.5
1,3.9,0.36317,-0.02816,1.02852,0,1,0.3831
1,3.9,0.37708,-0.03881,0.93652,1,0,0.4119
1,3.9,0.38686,-0.03358,1.30243,0,1,0.3345
1,3.9,0.37113,0.01567,1.06972,0,0,0.4998
1,3.9,0.36794,0.04249,0.94969,0,1,0.4999
1,3.9,0.39821,-0.11684,0.7634,0,1,0.387
1,3.9,0.36529,0.03698,0.77283,0,0,0.4998
1,3.9,0.36214,-0.05583,1.14762,1,0,0.3761
1,3.9,0.36419,-0.0987,2.74159,0,0,0.311
1,3.9,0.36554,-0.16166,0.90823,0,0,0.2282
1,3.9,0.38897,-0.08699,0.82873,0,1,0.3799
1,3.9,0.36736,0.11437,1.59827,0,0,0.4753
1,3.9,0.39883,0.08709,0.78033,0,1,0.3203
1,3.9,0.36172,0.08489,1.09125,1,0,0.3527
1,3.9,0.38222,0.01952,0.96187,0,0,0.4935
1,3.9,0.3781,0.05864,1.46323,1,1,0.3604
1,3.9,0.37377,0.13556,1.12599,1,1,0.344
1,3.9,0.39782,0.08159,1.18054,1,1,0.3075
1,3.9,0.39041,-0.01142,0.99386,0,1,0.4938
1,3.9,0.3889,-0.14949,0.95887,1,0,0.2807
1,3.9,0.36922,0.03228,1.7041,0,0,0.4197
1,3.9,0.38501,0.12148,0.92035,0,1,0.3153
1,3.9,0.38934,0.07151,1.09717,1,0,0.3822
1,3.9,0.37461,0.01834,1.63383,1,0,0.3359
1,3.9,0.36541,-0.03513,0.75945,0,1,0.2672
1,3.9,0.39184,-0.00317,1.15039,0,1,0.3551
1,3.9,0.37981,-0.00719,1.24574,1,1,0.3795
1,3.9,0.37061,-0.08729,1.21714,1,0,0.4999
1,3.9,0.36548,0.10292,0.88493,0,0,0.3706
1,3.9,0.36981,0.16182,0.90396,0,1,0.4396
1,3.9,0.37492,-0.10372,4.22022,0,0,0.3541
1,3.9,0.37907,-0.09149,1.05928,0,0,0.3542
1,3.9,0.37507,0.04742,1.54777,0,0,0.4995
1,3.9,0.36545,-0.13439,1.37825,1,1,0.2865
1,3.9,0.37999,-0.02242,1.16863,1,1,0.2884
