session,amplitude,sa,ss,pmf,presence,response_presence,reaction_time
1,10.1667,0.37721,0.05948,1.07547,0,0,0.384
1,10.1667,0.40232,0.10595,0.7346,1,0,0.4946
1,10.1667,0.3654,0.01772,1.02448,1,1,0.3812
1,10.1667,0.38762,0.07047,0.86944,0,1,0.0822
1,10.1667,0.39226,0.0026,0.80907,0,0,0.3162
1,10.1667,0.37473,0.09014,1.4418,0,0,0.0
1,10.1667,0.40152,-0.0729,1.05612,0,0,0.362
1,10.1667,0.36622,0.04878,1.82002,0,0,0.4227
1,10.1667,0.36156,0.20028,0.87362,1,1,0.4744
1,10.1667,0.39812,0.1541,0.88887,0,0,0.3869
1,10.1667,0.37001,-0.00298,0.87924,0,0,0.3968
1,10.1667,0.3986,-0.15405,1.06379,0,0,0.3428
1,10.1667,0.36436,0.0982,0.79407,1,0,0.3119
1,10.1667,0.3697,0.09107,1.25419,1,1,0.4913
1,10.1667,0.38408,0.16596,0.82489,0,0,0.3921
1,10.1667,0.36839,0.02046,1.26855,0,0,0.4543
1,10.1667,0.36172,-0.0715,1.59451,1,1,0.4399
1,10.1667,0.40127,0.08475,1.20177,0,0,0.4098
1,10.1667,0.36873,0.05437,0.9955,1,1,0.4367
1,10.1667,0.38606,-0.03246,0.85933,0,0,0.4486
1,10.1667,0.37603,0.02095,1.01677,0,0,0.4728
1,10.1667,0.36504,0.13484,0.94659,1,0,0.3368
1,10.1667,0.40143,-0.05072,1.0299,1,1,0.3298
1,10.1667,0.36672,-0.18701,0.98086,1,1,0.4131
1,10.1667,0.36351,0.17299,1.09478,1,0,0.357
1,10.1667,0.38321,-0.10306,0.94958,0,0,0.4219
1,10.1667,0.37408,-0.0285,1.00566,1,1,0.3057
1,10.1667,0.39994,0.05939,0.81708,1,1,0.2794
1,10.1667,0.37734,0.00074,0.86925,1,1,0.3368
1,10.1667,0.39264,0.03105,0.88443,1,1,0.2988
1,10.1667,0.37918,-0.21452,1.13064,0,0,0.3281
1,10.1667,0.37898,0.17764,0.83765,0,0,0.4793
1,10.1667,0.36283,0.0108,1.3249,0,0,0.3835
1,10.1667,0.37372,0.03996,1.12358,1,1,0.3613
1,10.1667,0.38304,0.10372,0.86651,1,0,0.4999
1,10.1667,0.38001,-0.09507,0.82794,1,0,0.4911
1,10.1667,0.38442,0.00813,1.21846,0,0,0.4578
1,10.1667,0.38351,-0.02857,2.77713,0,0,0.3942
1,10.1667,0.36692,0.17789,0.83582,0,0,0.4561
1,10.1667,0.38023,-0.00281,0.75942,1,0,0.0
1,10.1667,0.38628,0.24977,0.75809,1,1,0.302
1,10.1667,0.39609,-0.07968,0.84638,1,0,0.3028
1,10.1667,0.39695,0.0031,1.78042,0,0,0.382
1,10.1667,0.36784,-0.10182,1.12061,1,1,0.4998
1,10.1667,0.37232,-0.12314,0.79779,0,0,0.3063
1,10.1667,0.37202,-0.05487,0.93765,0,0,0.3815
1,10.1667,0.36945,-0.05687,0.86486,0,0,0.334
1,10.1667,0.40046,-0.03549,1.21853,0,0,0.2808
1,10.1667,0.36133,0.03119,0.96408,1,1,0.4185
1,10.1667,0.36388,0.05389,2.59221,1,1,0.3813
1,10.1667,0.40218,0.06676,0.96302,0,0,0.4217
1,10.1667,0.39443,0.17654,0.81606,0,0,0.4045
1,10.1667,0.38041,-0.14936,1.15905,1,0,0.4128
1,10.1667,0.37116,0.07215,0.88008,1,0,0.4966
1,10.1667,0.38071,-0.08499,1.12395,1,1,0.2985
1,10.1667,0.38226,-0.12528,0.9169,1,0,0.4019
1,10.1667,0.37519,-0.14447,0.88472,1,1,0.3157
1,10.1667,0.37678,0.07213,0.8175,0,1,0.0
1,10.1667,0.38849,0.13509,1.13487,0,0,0.3664
1,10.1667,0.36643,-0.04088,1.12089,0,0,0.3319
1,10.1667,0.3973,0.00049,1.00361,0,0,0.336
1,10.1667,0.37063,0.09945,1.13762,1,1,0.3642
1,10.1667,0.36626,0.03502,1.56818,1,1,0.2919
1,10.1667,0.37949,0.15539,0.99173,0,0,0.3905
1,10.1667,0.39933,0.04683,0.80066,0,0,0.4054
1,10.1667,0.40265,-0.14887,1.04169,1,0,0.3191
1,10.1667,0.36277,-0.08397,0.79733,0,0,0.3592
1,10.1667,0.39322,0.09977,0.83753,0,0,0.3406
1,10.1667,0.37721,-0.16605,0.90083,1,0,0.4344
1,10.1667,0.38691,-0.10708,0.88207,0,0,0.4354
1,10.1667,0.37661,-0.05422,1.42039,1,1,0.3563
1,10.1667,0.383,0.13041,0.92159,0,0,0.3416
1,10.1667,0.37758,-0.00147,1.1177,0,0,0.4998
1,10.1667,0.38814,-0.16167,1.5838,1,1,0.3379
1,10.1667,0.3852,-0.08285,1.22577,1,1,0.4999
1,10.1667,0.39157,-0.12982,0.94295,0,0,0.4035
1,10.1667,0.38355,0.0534,0.9345,1,1,0.3897
1,10.1667,0.38166,-0.13692,1.63089,0,0,0.4996
1,10.1667,0.38096,0.10875,0.938,1,1,0.4107
1,10.1667,0.36736,0.16877,0.89014,0,0,0.3395
1,10.1667,0.38493,-0.03179,0.81507,0,0,0.4999
1,10.1667,0.37499,-0.02925,0.92751,0,0,0.4155
1,10.1667,0.37705,-0.07475,1.39035,1,1,0.3639
1,10.1667,0.37955,-0.02799,1.25612,0,0,0.3714
1,10.1667,0.39815,0.06524,0.76998,0,0,0.3555
1,10.1667,0.37006,-0.13572,0.88483,0,0,0.372
1,10.1667,0.39349,0.13018,1.0763,1,1,0.4622
1,10.1667,0.38401,0.08337,0.80265,0,0,0.4997
1,10.1667,0.36128,-0.13222,0.82786,1,1,0.4999
1,10.1667,0.36148,-0.1592,0.97399,0,0,0.3706
1,10.1667,0.36199,0.16529,0.84505,0,0,0.3566
1,10.1667,0.38144,-0.14923,0.85814,1,1,0.4645
1,10.1667,0.36601,-0.13132,1.08202,1,0,0.4491
1,10.1667,0.37089,-0.13878,0.7962,0,0,0.3578
1,10.1667,0.3639,-0.06404,0.94328,0,0,0.3577
1,10.1667,0.38714,0.07858,1.94275,0,1,0.3214
1,10.1667,0.36198,0.1409,0.85648,1,1,0.4671
1,10.1667,0.38207,0.11481,0.82405,1,0,0.38
1,10.1667,0.36871,0.06788,1.17622,1,1,0.3903
1,10.1667,0.3912,-0.12499,0.9029,1,0,0.4135
1,10.1667,0.364,0.14534,0.87569,0,0,0.3617
1,10.1667,0.3742,0.08554,1.40128,0,0,0.3958
1,10.1667,0.39379,-0.11116,0.87313,1,0,0.3079
1,10.1667,0.37041,0.00557,1.65057,0,0,0.3084
1,10.1667,0.37238,-0.07498,0.87194,1,0,0.4136
1,10.1667,0.38612,-0.0858,1.32106,1,0,0.3819
1,10.1667,0.37318,0.07547,0.95456,1,1,0.3757
1,10.1667,0.40243,-0.1291,0.94778,0,0,0.4171
1,10.1667,0.38704,0.19257,1.21784,1,1,0.4979
1,10.1667,0.3655,0.07427,0.89992,1,1,0.3195
1,10.1667,0.38565,0.18687,0.89111,1,1,0.3238
1,10.1667,0.36934,0.18462,0.85131,1,1,0.3563
1,10.1667,0.38419,-0.0061,0.86293,1,1,0.4961
1,10.1667,0.38108,0.07426,0.84427,0,0,0.3828
1,10.1667,0.38661,0.09115,1.53879,0,0,0.4175
1,10.1667,0.39028,0.18907,0.82133,0,0,0.3532
1,10.1667,0.37359,0.01186,0.90093,1,0,0.5
1,10.1667,0.36977,0.11198,1.07818,1,1,0.3587
1,10.1667,0.38629,-0.10941,0.95245,1,1,0.4934
1,10.1667,0.39002,-0.11516,1.10124,0,0,0.3376
1,10.1667,0.37638,-0.05506,1.44932,0,0,0.3315
1,10.1667,0.36933,0.02267,1.05258,0,0,0.4669
1,10.1667,0.39417,0.10759,0.74769,1,1,0.4629
1,10.1667,0.39722,-0.02507,1.20776,1,1,0.4837
1,10.1667,0.39823,-0.14301,0.96072,0,0,0.3196
1,10.1667,0.36905,0.00563,1.93718,1,0,0.3773
1,10.1667,0.36308,-0.11189,0.81946,0,0,0.3571
1,10.1667,0.38594,0.07334,1.18682,1,1,0.2978
1,10.1667,0.36426,-0.10641,0.77285,0,0,0.3533
1,10.1667,0.37787,0.0531,1.45263,1,1,0.2889
1,10.1667,0.38733,0.04428,1.03564,1,1,0.3469
1,10.1667,0.37142,0.01224,1.43095,0,0,0.389
1,10.1667,0.39529,0.00348,3.00867,0,0,0.3401
1,10.1667,0.37909,-0.09607,0.85323,1,0,0.2853
1,10.1667,0.37339,-0.10902,0.93337,0,1,0.4538
1,10.1667,0.38099,0.03555,1.09825,0,0,0.3363
1,10.1667,0.38019,0.03865,0.84747,1,0,0.3291
1,10.1667,0.37793,-0.1171,0.96185,0,0,0.3393
1,10.1667,0.37085,0.05088,1.16402,0,0,0.2834
1,10.1667,0.37459,-0.03802,0.84794,0,0,0.3877
1,10.1667,0.40191,-0.11534,1.13471,0,0,0.4998
1,10.1667,0.36127,0.00115,1.91001,1,1,0.4399
1,10.1667,0.401,-0.12072,1.62255,1,1,0.3208
1,10.1667,0.38157,0.13664,1.03738,1,1,0.3616
1,10.1667,0.38721,-0.0916,1.31688,0,0,0.3549
1,10.1667,0.40265,-0.05611,0.86499,0,0,0.3877
1,10.1667,0.37323,0.04195,1.21602,0,0,0.3735
1,10.1667,0.36736,-0.10917,1.18808,0,0,0.3992
1,10.1667,0.38568,0.05708,1.02888,1,1,0.4912
1,10.1667,0.36771,0.05191,1.54766,0,0,0.397
1,10.1667,0.39887,-0.13773,1.58964,1,1,0.4245
1,10.1667,0.38926,0.08423,0.99483,1,1,0.3796
1,10.1667,0.39114,-0.13204,0.88865,1,0,0.309
1,10.1667,0.38448,-0.12468,0.93987,1,1,0.4267
1,10.1667,0.36464,-0.13131,0.98645,1,1,0.4549
1,10.1667,0.38273,-0.05966,0.89337,0,0,0.2868
1,10.1667,0.3971,-0.00657,2.70848,0,0,0.4653
1,10.1667,0.37985,0.19827,0.88626,1,1,0.3621
1,10.1667,0.38081,0.13411,1.33625,0,0,0.4729
1,10.1667,0.37374,-0.05998,1.06952,1,0,0.3792
1,10.1667,0.38452,-0.09277,0.81079,1,1,0.4784
1,10.1667,0.36421,0.0762,0.90486,1,0,0.4598
1,10.1667,0.36757,-0.18681,2.6266,1,1,0.5
1,10.1667,0.3873,-0.15856,0.88346,1,0,0.3003
1,10.1667,0.38944,0.08193,1.22865,0,0,0.4133
1,10.1667,0.38775,0.16439,0.87285,0,0,0.3339
1,10.1667,0.4017,0.08788,0.92851,0,0,0.3032
1,10.1667,0.37442,0.12517,0.83132,0,0,0.316
1,10.1667,0.39322,0.10342,0.97649,1,0,0.3044
1,10.1667,0.39321,-0.01101,0.87773,1,1,0.3771
1,10.1667,0.38448,0.03287,1.09142,0,0,0.3702
1,10.1667,0.37566,-0.09397,0.90288,0,0,0.3653
1,10.1667,0.3964,-0.05501,0.85252,1,0,0.3112
1,10.1667,0.36161,-0.09843,1.02295,0,0,0.366
1,10.1667,0.38471,-0.04588,1.14774,1,0,0.3207
1,10.1667,0.38892,0.12756,0.88016,0,0,0.3216
1,10.1667,0.36421,-0.01298,0.84114,1,1,0.439
1,6.6667,0.179,0.01026,0.94283,1,1,0.3608
1,6.6667,0.17653,-0.07513,0.88922,1,0,0.3724
1,6.6667,0.18276,0.00932,0.78985,1,1,0.3733
1,6.6667,0.1807,-0.00639,1.62105,1,1,0.4048
1,6.6667,0.17565,-0.03786,0.85165,0,0,0.4139
1,6.6667,0.17725,-0.00114,0.83365,0,0,0.3716
1,6.6667,0.18573,0.09368,0.76587,0,0,0.3675
1,6.6667,0.17877,0.01044,0.86488,1,1,0.4086
1,6.6667,0.17446,0.03205,1.02426,0,0,0.3937
1,6.6667,0.17647,0.02728,1.02518,0,0,0.3873
1,6.6667,0.18573,-0.00745,0.81323,1,1,0.3318
1,6.6667,0.17435,-0.04032,0.89037,0,0,0.3562
1,6.6667,0.18115,0.01736,1.27357,1,1,0.4452
1,6.6667,0.1681,0.00256,1.55388,0,0,0.3357
1,6.6667,0.18135,0.00443,1.09496,0,0,0.0
1,6.6667,0.16816,0.02118,0.79076,1,0,0.3721
1,6.6667,0.17143,0.01707,0.97141,0,1,0.4009
1,6.6667,0.17999,0.0866,1.00634,0,0,0.3963
1,6.6667,0.17334,-0.01242,1.97587,0,0,0.4834
1,6.6667,0.17,0.00622,0.91681,1,1,0.3888
1,6.6667,0.1808,-0.00428,0.84535,1,1,0.0
1,6.6667,0.17309,-0.00233,0.85498,0,0,0.4321
1,6.6667,0.18225,-0.07743,0.86166,1,1,0.5
1,6.6667,0.17589,0.03335,0.84835,1,1,0.4999
1,6.6667,0.17356,-0.01488,2.02596,0,0,0.4088
1,6.6667,0.17142,-0.03174,1.38892,1,1,0.4997
1,6.6667,0.17512,0.01212,1.15744,1,1,0.4999
1,6.6667,0.18447,-0.01284,0.92525,0,0,0.4226
1,6.6667,0.17838,-0.01871,1.04801,0,0,0.0
1,6.6667,0.16881,0.01877,2.09627,0,1,0.5
1,6.6667,0.17764,-0.06005,0.80954,0,1,0.4998
1,6.6667,0.17742,-0.06122,0.89164,0,0,0.363
1,6.6667,0.16758,0.04065,0.96708,1,1,0.4146
1,6.6667,0.17786,-0.08079,0.86125,0,0,0.4325
1,6.6667,0.18257,-0.03569,2.46081,0,0,0.4812
1,6.6667,0.17275,0.03765,0.91576,1,1,0.4319
1,6.6667,0.17052,-0.04224,1.26703,1,1,0.4299
1,6.6667,0.17507,-0.02123,1.01967,1,1,0.4168
1,6.6667,0.17255,-0.01326,0.89422,1,1,0.4044
1,6.6667,0.18329,-0.01726,0.83489,0,0,0.4375
1,6.6667,0.17767,-0.05727,1.50751,1,1,0.4061
1,6.6667,0.18573,0.00648,0.86703,1,1,0.3957
1,6.6667,0.17829,-0.00223,0.8648,0,0,0.4299
1,6.6667,0.17617,-0.07611,0.8324,1,0,0.4584
1,6.6667,0.18175,0.0205,0.90866,0,0,0.4253
1,6.6667,0.16751,0.00335,0.8456,0,0,0.3836
1,6.6667,0.18547,-0.03245,1.77423,1,1,0.3859
1,6.6667,0.17136,0.02754,0.79766,0,0,0.369
1,6.6667,0.17731,-0.00792,0.87785,1,1,0.3637
1,6.6667,0.18323,0.06208,0.94345,1,1,0.4376
1,6.6667,0.18621,0.06143,5.4865,1,1,0.2983
1,6.6667,0.17814,-0.04687,0.82032,0,0,0.3362
1,6.6667,0.18034,-0.00486,1.05192,0,0,0.3839
1,6.6667,0.18294,-0.05418,0.7914,0,0,0.3836
1,6.6667,0.18295,0.04991,0.86074,1,1,0.441
1,6.6667,0.17372,0.00415,1.49501,0,0,0.4101
1,6.6667,0.17575,0.03098,0.8014,0,0,0.433
1,6.6667,0.18624,0.01639,0.85238,0,0,0.4185
1,6.6667,0.17333,0.00502,1.07185,1,1,0.3876
1,6.6667,0.17056,-0.08445,0.85897,0,0,0.3948
1,6.6667,0.18264,-0.04544,0.95467,1,0,0.0
1,6.6667,0.1783,-0.03783,0.94767,1,1,0.4655
1,6.6667,0.17348,0.02615,0.90847,1,1,0.4998
1,6.6667,0.18122,-0.03829,0.8402,1,1,0.4766
1,6.6667,0.17325,0.01859,4.36444,1,1,0.414
1,6.6667,0.16795,-0.0052,1.53762,0,0,0.4296
1,6.6667,0.1688,-0.00715,0.88283,1,1,0.39
1,6.6667,0.18335,-0.05513,0.89486,0,0,0.4061
1,6.6667,0.17857,-0.00175,0.79007,0,0,0.4998
1,6.6667,0.18024,-0.00312,3.74454,1,1,0.4733
1,6.6667,0.17212,-0.0551,0.8196,0,0,0.4878
1,6.6667,0.17521,0.03932,0.82436,0,0,0.4999
1,6.6667,0.17716,0.03811,1.00914,0,0,0.4318
1,6.6667,0.16896,0.05817,1.58596,1,1,0.4726
1,6.6667,0.17959,-0.00359,0.9758,0,0,0.4995
1,6.6667,0.17478,-0.02018,0.95167,0,0,0.0
1,6.6667,0.18296,-0.0513,1.23258,0,0,0.5
1,6.6667,0.1682,-0.07835,0.90161,1,0,0.4993
1,6.6667,0.18124,0.10935,3.03645,1,1,0.3797
1,6.6667,0.18374,0.00719,0.95523,0,0,0.424
1,6.6667,0.17307,-0.00145,0.98589,1,0,0.0
1,6.6667,0.18195,-0.03032,1.03,1,1,0.4404
1,6.6667,0.183,-0.04257,0.88677,1,0,0.4418
1,6.6667,0.18655,0.04425,0.86873,0,0,0.4187
1,6.6667,0.1764,0.00511,0.95168,0,0,0.4176
1,6.6667,0.18336,0.00044,2.60561,0,0,0.4662
1,6.6667,0.17049,0.0239,1.64902,1,1,0.3716
1,6.6667,0.17215,0.05534,3.04224,0,0,0.3932
1,6.6667,0.17341,-0.0,1.10755,1,1,0.39
1,6.6667,0.17606,0.05214,1.02943,1,0,0.3832
1,6.6667,0.18435,0.07359,0.84814,1,1,0.4985
1,6.6667,0.18586,-0.05262,0.77529,1,1,0.4994
1,6.6667,0.18335,-0.0576,0.8129,0,0,0.4085
1,6.6667,0.1837,0.04595,0.86912,1,1,0.5
1,6.6667,0.18389,-0.01903,4.83988,1,1,0.3525
1,6.6667,0.17356,0.0648,1.07145,0,0,0.3868
1,6.6667,0.18365,0.0038,0.7632,1,1,0.4998
1,6.6667,0.17862,0.0621,1.48604,0,0,0.3603
1,6.6667,0.16748,0.01684,1.42367,1,1,0.3938
1,6.6667,0.18461,0.04155,0.88911,0,0,0.4668
1,6.6667,0.18063,-0.02384,2.24211,0,1,0.392
1,6.6667,0.18459,0.00594,1.52056,1,1,0.266
1,6.6667,0.18522,-0.02256,0.92209,0,0,0.461
1,6.6667,0.17305,-0.03942,0.86221,0,0,0.3425
1,6.6667,0.18008,0.01031,0.85835,0,0,0.3359
1,6.6667,0.17384,-0.07486,0.8728,1,1,0.3778
1,6.6667,0.1739,0.07118,0.79425,0,0,0.4024
1,6.6667,0.17808,0.02119,1.04359,0,0,0.4046
1,6.6667,0.17184,-0.00411,1.62713,1,1,0.4704
1,6.6667,0.1762,0.05528,0.92441,0,0,0.3357
1,6.6667,0.17789,0.00622,1.53518,1,0,0.4977
1,6.6667,0.18447,0.01892,0.93887,1,1,0.3465
1,6.6667,0.18125,0.0098,1.06601,1,0,0.5
1,6.6667,0.1728,-0.04278,1.10784,0,0,0.4072
1,6.6667,0.17742,-0.04378,0.82706,0,0,0.441
1,6.6667,0.18281,-0.00125,0.97537,1,1,0.3767
1,6.6667,0.17682,-0.03586,1.35797,0,0,0.333
1,6.6667,0.18126,-0.00948,1.80118,1,1,0.317
1,6.6667,0.18011,-0.07284,0.84244,0,0,0.3277
1,6.6667,0.17283,0.01444,1.2183,0,1,0.2969
1,6.6667,0.17772,0.07161,1.66043,1,1,0.3246
1,6.6667,0.18045,0.01779,0.80366,0,0,0.3183
1,6.6667,0.18345,-0.0276,0.96349,1,0,0.4309
1,6.6667,0.17065,-0.00016,0.80849,0,0,0.3287
1,6.6667,0.1803,0.00141,1.0333,1,0,0.3703
1,6.6667,0.1803,0.02953,0.98165,0,0,0.2683
1,6.6667,0.18219,-0.04676,0.91127,0,0,0.2376
1,6.6667,0.18118,0.01505,0.84924,1,1,0.4999
1,6.6667,0.17134,0.05138,0.79329,1,0,0.4999
1,6.6667,0.18495,-0.02929,1.5443,1,0,0.3454
1,6.6667,0.1693,0.01113,0.87858,1,0,0.3786
1,6.6667,0.16802,-0.01033,1.87068,1,1,0.2921
1,6.6667,0.1862,-0.01358,1.82902,1,1,0.3362
1,6.6667,0.1709,0.00157,1.52755,1,1,0.278
1,6.6667,0.1797,0.00168,0.81432,1,0,0.4464
1,6.6667,0.1848,-0.027,0.74021,0,0,0.3448
1,6.6667,0.178,-0.10413,2.03196,0,0,0.4658
1,6.6667,0.18482,-0.02285,1.06474,1,1,0.2998
1,6.6667,0.18514,-0.01404,1.09868,1,1,0.2691
1,6.6667,0.16782,0.01734,1.80682,0,1,0.4306
1,6.6667,0.17033,0.02042,0.89697,1,1,0.3207
1,6.6667,0.18438,0.00621,0.85582,0,0,0.3394
1,6.6667,0.18464,-0.01184,1.88251,1,1,0.276
1,6.6667,0.18594,0.01942,1.13118,0,0,0.4274
1,6.6667,0.17299,0.02429,0.779,0,0,0.3911
1,6.6667,0.18135,0.00443,1.09496,0,0,0.0
1,6.6667,0.18143,-0.0699,1.17154,1,0,0.3278
1,6.6667,0.18631,-0.03358,1.23348,0,0,0.4163
1,6.6667,0.16795,-0.0052,1.53762,1,1,0.3018
1,6.6667,0.18525,-0.0019,0.84697,0,0,0.4007
1,6.6667,0.17234,0.06502,1.05804,0,0,0.3801
1,6.6667,0.17649,0.01941,0.9381,1,1,0.4704
1,6.6667,0.18221,0.01508,1.18678,0,0,0.4234
1,6.6667,0.16827,0.05884,0.95115,0,0,0.3987
1,6.6667,0.18617,-0.01106,1.68995,0,0,0.4064
1,6.6667,0.17447,-0.02073,0.87522,0,0,0.3866
1,6.6667,0.17147,0.02654,0.85806,1,1,0.3871
1,6.6667,0.17593,-0.01923,1.07369,1,1,0.3878
1,6.6667,0.17408,0.00874,0.90418,1,0,0.4072
1,6.6667,0.17813,-0.00727,0.83125,0,0,0.3767
1,6.6667,0.17886,-0.00443,0.97458,1,1,0.3386
1,6.6667,0.1866,-0.04109,0.83119,0,0,0.4165
1,6.6667,0.17775,-0.03773,1.72159,0,0,0.3826
1,6.6667,0.17849,0.05562,0.80298,0,0,0.3217
1,6.6667,0.17961,0.03734,0.93389,1,1,0.4283
1,6.6667,0.16765,-0.04324,1.01743,1,1,0.4999
1,6.6667,0.17124,0.04043,0.81202,0,0,0.344
1,6.6667,0.18621,0.0643,0.83169,0,0,0.3699
1,6.6667,0.18623,0.01647,1.14246,0,0,0.3067
1,6.6667,0.17013,0.01478,0.97912,0,0,0.3011
1,6.6667,0.16882,0.027,0.94037,1,0,0.3419
1,6.6667,0.17639,-0.02247,0.88941,1,1,0.4999
1,6.6667,0.16851,0.04921,0.78626,1,1,0.4012
1,6.6667,0.16961,-0.04906,1.34185,1,1,0.4998
1,6.6667,0.18256,-0.05715,0.95509,0,0,0.3385
1,6.6667,0.18068,-0.01802,0.95384,0,0,0.4051
1,6.6667,0.17053,-0.00672,1.05251,1,1,0.4783
1,6.6667,0.1808,0.02039,2.17244,1,1,0.3478
1,6.6667,0.17143,-0.04189,0.79462,1,1,0.4998
1,6.6667,0.1839,-0.00813,0.90025,1,1,0.3943
1,6.6667,0.17934,0.10252,0.87379,1,1,0.4038
1,6.6667,0.17159,-0.04608,0.84605,1,1,0.4087
1,6.6667,0.17011,-0.06085,0.85524,0,0,0.4082
1,6.6667,0.17401,-0.00379,1.45432,1,1,0.401
1,6.6667,0.17256,0.04506,0.85466,0,0,0.4021
1,6.6667,0.17574,-0.02376,0.76187,1,0,0.4055
1,6.6667,0.18276,0.02122,1.42543,0,0,0.4169
1,6.6667,0.18378,-0.03553,0.80116,1,1,0.4285
1,6.6667,0.18593,0.01306,1.18565,0,0,0.3813
1,6.6667,0.16999,-0.01492,2.30759,1,1,0.3808
1,6.6667,0.17105,0.03797,1.06745,0,0,0.4999
1,6.6667,0.17974,0.05444,0.85631,1,1,0.3783
1,6.6667,0.18573,0.06773,0.8029,0,0,0.377
1,6.6667,0.17534,0.00805,0.9134,0,0,0.4094
1,6.6667,0.18162,-0.05628,3.26825,0,0,0.3749
1,6.6667,0.17474,0.06485,0.7111,1,1,0.4999
1,6.6667,0.16852,-0.02168,2.51535,0,0,0.4033
1,6.6667,0.17938,0.00487,0.89199,1,1,0.4111
1,6.6667,0.17056,0.01735,0.98709,0,0,0.4436
1,6.6667,0.17504,-0.03257,1.82417,1,1,0.3408
1,9.2222,0.38283,-0.04488,0.83808,1,1,0.3647
1,9.2222,0.39948,-0.06047,1.47414,0,0,0.3571
1,9.2222,0.3635,0.15003,0.88837,0,1,0.3254
1,9.2222,0.36289,0.07516,1.1429,0,0,0.3989
1,9.2222,0.39228,-0.0536,1.19018,1,1,0.4411
1,9.2222,0.37366,0.14779,1.46174,1,1,0.3907
1,9.2222,0.38799,0.14943,0.8919,0,0,0.397
1,9.2222,0.39082,0.066,0.82505,0,1,0.3268
1,9.2222,0.37679,0.07667,1.18429,1,1,0.3124
1,9.2222,0.38751,0.13787,1.30737,0,0,0.4065
1,9.2222,0.38139,0.04709,1.77071,0,1,0.307
1,9.2222,0.37828,0.0001,1.05076,1,1,0.4593
1,9.2222,0.36687,0.07444,1.43193,1,1,0.4761
1,9.2222,0.3876,-0.07125,1.05923,0,0,0.3661
1,9.2222,0.36719,-0.04947,0.78016,0,0,0.415
1,9.2222,0.39301,-0.05959,1.60549,1,1,0.4564
1,9.2222,0.38832,0.10534,0.98663,0,0,0.4247
1,9.2222,0.38577,0.01114,1.17694,1,0,0.4188
1,9.2222,0.37243,-0.038,1.61571,0,0,0.0
1,9.2222,0.40082,-0.13266,0.95856,1,1,0.427
1,9.2222,0.36908,0.04338,1.10781,1,0,0.4237
1,9.2222,0.37347,-0.18018,0.93513,1,1,0.4333
1,9.2222,0.39514,-0.00582,0.88065,1,0,0.4759
1,9.2222,0.36951,0.07794,1.2751,0,0,0.4753
1,9.2222,0.3613,-0.10054,1.44107,1,1,0.4475
1,9.2222,0.37562,-0.17648,0.93659,1,1,0.4996
1,9.2222,0.37529,-0.17224,0.88952,0,0,0.3857
1,9.2222,0.39241,0.02217,0.95827,1,0,0.3921
1,9.2222,0.38325,0.06727,0.94958,1,1,0.5
1,9.2222,0.37162,0.13213,1.31119,0,0,0.4467
1,9.2222,0.38409,0.17191,1.08247,0,0,0.4142
1,9.2222,0.37946,-0.12547,0.89769,1,0,0.3631
1,9.2222,0.36969,-0.06343,2.74461,0,0,0.4635
1,9.2222,0.39852,0.02882,1.17238,1,1,0.3773
1,9.2222,0.3702,-0.11372,1.03271,1,1,0.373
1,9.2222,0.3788,-0.02463,0.95948,0,0,0.3795
1,9.2222,0.38574,0.19708,1.04688,0,0,0.3898
1,9.2222,0.36215,0.10572,1.15568,0,0,0.4154
1,9.2222,0.37702,0.0641,0.96209,1,1,0.4813
1,9.2222,0.36347,0.02333,0.98229,0,0,0.4017
1,9.2222,0.36556,-0.07051,1.71156,1,1,0.3964
1,9.2222,0.4021,-0.01539,2.00878,1,1,0.4996
1,9.2222,0.37231,-0.14362,1.43483,0,0,0.3622
1,9.2222,0.37555,-0.01316,1.98697,1,1,0.4899
1,9.2222,0.37924,0.01932,1.15067,1,0,0.4999
1,9.2222,0.39304,0.13602,1.05391,0,0,0.3833
1,9.2222,0.37618,-0.16231,0.96818,1,1,0.4999
1,9.2222,0.37843,-0.05754,1.70792,0,0,0.4339
1,9.2222,0.37419,0.03459,1.24226,0,0,0.4658
1,9.2222,0.39477,0.08109,0.96942,0,0,0.3991
1,9.2222,0.36303,-0.09656,0.9878,1,1,0.249
1,9.2222,0.37297,-0.0662,1.32024,1,1,0.3053
1,9.2222,0.38062,0.08694,1.38893,0,0,0.3161
1,9.2222,0.37031,0.03262,0.85635,1,1,0.312
1,9.2222,0.40256,-0.07754,1.16036,1,1,0.4995
1,9.2222,0.37641,0.06211,0.86328,1,1,0.4003
1,9.2222,0.37151,-0.07606,1.34384,1,0,0.4025
1,9.2222,0.36274,-0.07124,0.9031,0,0,0.3661
1,9.2222,0.38574,-0.18641,1.1209,0,0,0.4668
1,9.2222,0.37818,0.07779,0.95069,0,0,0.3598
1,9.2222,0.39064,-0.03058,1.92514,1,1,0.4016
1,9.2222,0.39096,0.18413,1.29123,1,1,0.3846
1,9.2222,0.39966,-0.03652,1.00032,0,0,0.3142
1,9.2222,0.36893,0.05766,0.80403,0,1,0.4024
1,9.2222,0.39057,-0.10275,1.13281,1,1,0.3301
1,9.2222,0.38124,0.17887,1.06172,1,1,0.3061
1,9.2222,0.3729,-0.05257,1.16927,0,0,0.3576
1,9.2222,0.37053,-0.01141,0.8286,1,1,0.2835
