session,amplitude,sa,ss,pmf,presence,response_presence,reaction_time
2,8.3333,0.17188,0.0355,0.86579,1,1,0.2791
2,8.3333,0.18493,-0.06637,1.07644,1,1,0.3259
2,8.3333,0.17489,-0.00213,0.94769,1,1,0.3476
2,8.3333,0.18447,0.06049,1.37519,0,0,0.3551
2,8.3333,0.17984,-0.06551,1.54084,0,0,0.3622
2,8.3333,0.18597,0.01082,1.4766,1,1,0.3049
2,8.3333,0.18559,-0.02943,0.76918,0,0,0.2477
2,8.3333,0.1829,-0.04274,0.77573,0,1,0.2868
2,8.3333,0.18588,-0.00943,0.92591,1,1,0.3476
2,8.3333,0.18361,-0.01473,1.26383,0,0,0.27
2,8.3333,0.17009,-0.05202,0.85256,0,0,0.2587
2,8.3333,0.17614,0.01724,1.01934,1,1,0.4999
2,8.3333,0.17444,0.05036,1.02001,0,0,0.2891
2,8.3333,0.17877,0.0202,1.31735,0,0,0.3112
2,8.3333,0.18226,0.00195,1.06303,1,0,0.3877
2,8.3333,0.16971,-0.00356,1.90806,1,1,0.334
2,8.3333,0.18303,0.03605,1.26887,0,0,0.2036
2,8.3333,0.18655,0.08205,0.74575,0,1,0.2541
2,8.3333,0.17462,-0.00135,0.72726,0,0,0.3307
2,8.3333,0.18179,-0.05487,1.09361,1,1,0.4818
2,8.3333,0.18425,-0.01734,1.93399,1,1,0.2954
2,8.3333,0.18466,0.03382,0.9639,0,0,0.3105
2,8.3333,0.18064,0.06691,0.75227,1,1,0.2844
2,8.3333,0.18571,-0.03734,0.90525,1,0,0.3315
2,8.3333,0.1826,0.01829,0.86,0,0,0.2747
2,8.3333,0.17298,0.04067,2.2476,1,1,0.2738
2,8.3333,0.18244,-0.00945,1.02474,1,1,0.2403
2,8.3333,0.17288,-0.00846,0.92889,1,1,0.2074
2,8.3333,0.17566,0.02453,1.01878,0,0,0.2545
2,8.3333,0.18167,-0.0619,1.46658,0,0,0.23
2,8.3333,0.17608,0.00241,1.7458,1,1,0.3004
2,8.3333,0.17916,-0.09155,0.94986,0,1,0.2591
2,8.3333,0.18062,-0.01268,1.4978,1,1,0.2417
2,8.3333,0.1701,-0.04243,0.85522,0,0,0.1522
2,8.3333,0.18196,0.01324,0.99737,0,0,0.3993
2,8.3333,0.16977,0.04156,0.83544,1,1,0.1824
2,8.3333,0.18281,-0.03671,1.10851,0,0,0.237
2,8.3333,0.17163,0.00035,0.89625,0,0,0.258
2,8.3333,0.17972,0.03955,0.99395,0,0,0.2269
2,8.3333,0.17992,-0.00098,0.88015,0,1,0.274
2,8.3333,0.18194,-0.0241,1.34702,0,0,0.2092
2,8.3333,0.16746,0.00184,0.81857,0,0,0.2239
2,8.3333,0.17401,-0.00379,1.45432,1,1,0.3325
2,8.3333,0.18294,0.00547,0.78692,0,0,0.2772
2,8.3333,0.17832,-0.0187,1.48151,1,1,0.4282
2,8.3333,0.17065,0.00502,1.13644,1,1,0.2756
2,8.3333,0.17955,0.03668,3.45351,1,1,0.4346
2,8.3333,0.18359,-0.01322,0.91977,0,0,0.1983
2,8.3333,0.17914,-0.03235,0.7965,0,1,0.3045
2,8.3333,0.1864,0.00335,0.84228,1,1,0.3428
2,8.3333,0.18362,-0.02949,0.92463,1,1,0.4304
2,8.3333,0.1766,-0.02711,0.90465,1,1,0.4052
2,8.3333,0.1736,-0.03771,0.92333,0,0,0.2762
2,8.3333,0.16927,-0.03486,0.89299,1,1,0.4586
2,8.3333,0.18126,0.00914,1.71382,1,1,0.3295
2,8.3333,0.18408,0.04843,1.55765,0,0,0.3358
2,8.3333,0.1824,0.01819,0.96735,1,1,0.1968
2,8.3333,0.1831,-0.06314,0.97197,0,0,0.2952
2,8.3333,0.18242,0.06002,0.84185,1,1,0.2996
2,8.3333,0.16899,0.03366,1.02376,0,0,0.187
2,8.3333,0.18518,-0.03583,0.80587,1,1,0.2652
2,8.3333,0.17184,-0.04089,0.81581,1,1,0.2516
2,8.3333,0.18679,-0.01645,1.92182,0,0,0.238
2,8.3333,0.1849,0.03573,0.84704,0,1,0.2044
2,8.3333,0.17892,-0.00928,0.93898,1,1,0.2427
2,8.3333,0.17628,0.01854,0.95596,1,1,0.2328
2,8.3333,0.17737,0.04232,0.96671,1,1,0.1999
2,8.3333,0.16999,-0.04014,1.06963,0,0,0.2847
2,8.3333,0.16862,0.01567,0.85216,1,1,0.2111
2,8.3333,0.17723,-0.00915,1.30834,0,0,0.2761
2,8.3333,0.17913,0.01879,0.88351,1,1,0.1864
2,8.3333,0.18421,-0.00658,0.84817,0,0,0.2098
2,8.3333,0.17221,0.0957,1.00282,1,1,0.1108
2,8.3333,0.1752,-0.03738,0.90757,0,0,0.3409
2,8.3333,0.17832,-0.01439,0.75876,0,0,0.4705
2,8.3333,0.1725,-0.01196,0.87231,1,1,0.2612
2,8.3333,0.17927,0.05483,0.80373,0,0,0.2127
2,8.3333,0.18066,-0.01034,0.91207,0,0,0.2041
2,8.3333,0.17744,-0.00436,1.22051,0,0,0.2585
2,8.3333,0.17068,-0.02651,1.21824,1,1,0.2417
2,8.3333,0.17394,-0.01478,1.13776,1,1,0.2329
2,8.3333,0.16784,0.03522,1.1737,1,1,0.1684
2,8.3333,0.18128,-0.00721,0.83304,1,1,0.346
2,8.3333,0.18276,-0.03142,0.85028,1,1,0.2063
2,8.3333,0.17477,0.00361,0.91576,1,1,0.2452
2,8.3333,0.17994,0.02452,1.60007,1,1,0.2603
2,8.3333,0.17143,0.01707,0.97141,0,0,0.3542
2,8.3333,0.1859,0.00925,0.77879,0,0,0.3002
2,8.3333,0.18539,-0.02685,1.00469,1,1,0.3024
2,8.3333,0.17418,-0.03175,0.84243,1,0,0.3962
2,8.3333,0.1751,-0.01424,0.90144,0,0,0.4309
2,8.3333,0.17001,-0.06236,0.90125,1,1,0.278
2,8.3333,0.17403,-0.05249,0.90001,1,1,0.236
2,8.3333,0.17967,0.013,3.85381,0,0,0.2191
2,8.3333,0.17934,-0.04043,1.02877,1,1,0.2501
2,8.3333,0.18241,0.03092,0.92872,1,1,0.2249
2,8.3333,0.1842,0.05766,0.76444,1,1,0.1916
2,8.3333,0.17255,-0.01326,0.89422,1,1,0.1922
2,8.3333,0.16751,-0.02699,1.07726,0,1,0.3098
2,8.3333,0.16794,-0.0074,0.87346,0,0,0.3654
2,8.3333,0.17705,0.01284,0.85638,1,1,0.3242
2,8.3333,0.18053,0.05295,0.9998,1,1,0.232
2,8.3333,0.17746,0.04051,0.97501,1,1,0.2577
2,8.3333,0.17787,-0.08019,0.92651,0,0,0.3202
2,8.3333,0.17638,0.07225,0.89581,0,0,0.3029
2,8.3333,0.17933,-0.02573,0.82126,0,0,0.3205
2,8.3333,0.1794,0.01814,0.80426,0,0,0.2584
2,8.3333,0.16765,-0.04324,1.01743,1,1,0.3395
2,8.3333,0.17908,0.02286,0.85313,0,0,0.1906
2,8.3333,0.17932,0.01602,1.21774,0,0,0.2414
2,8.3333,0.18571,-0.03734,0.90525,0,0,0.2483
2,8.3333,0.17968,-0.02627,1.31532,1,1,0.2886
2,8.3333,0.17629,0.06108,1.33142,0,0,0.2692
2,8.3333,0.17178,-0.01113,0.93946,1,1,0.2205
2,8.3333,0.17136,-0.02033,0.90799,1,1,0.2389
2,8.3333,0.17628,-0.03137,4.6358,0,0,0.2177
2,8.3333,0.18608,-0.02671,1.00699,0,0,0.3514
2,8.3333,0.17445,0.0362,0.92212,0,0,0.2948
2,8.3333,0.18,0.00165,0.97385,0,0,0.2269
2,8.3333,0.1712,0.05012,0.81334,1,1,0.2848
2,8.3333,0.17074,0.04338,1.00169,0,0,0.2269
2,8.3333,0.18469,-0.06633,1.66958,0,0,0.2176
2,8.3333,0.17997,0.03436,0.96774,0,0,0.2114
2,8.3333,0.17444,0.04246,1.06141,0,0,0.1521
2,8.3333,0.16914,-0.00781,1.54446,1,1,0.3667
2,8.3333,0.17156,0.01111,1.07956,1,1,0.3019
2,14.0,0.38541,0.01134,1.42085,1,1,0.3169
2,14.0,0.37666,-0.20258,1.13531,1,1,0.5
2,14.0,0.37236,-0.04707,1.01058,1,1,0.2911
2,14.0,0.38458,0.13922,1.07823,0,0,0.3463
2,14.0,0.39089,0.13233,0.88481,0,0,0.3608
2,14.0,0.37247,0.04996,0.95239,0,0,0.2887
2,14.0,0.37798,-0.04031,1.32587,1,1,0.2789
2,14.0,0.37332,0.06247,1.44171,1,1,0.2306
2,14.0,0.40159,0.19563,0.83348,1,1,0.318
2,14.0,0.36525,-0.07152,1.0244,1,1,0.2407
2,14.0,0.39479,0.01934,1.28762,1,1,0.2755
2,14.0,0.37292,0.12727,1.24384,0,0,0.4998
2,14.0,0.39134,0.0692,0.93991,0,0,0.353
2,14.0,0.39247,0.05703,0.83219,0,0,0.3438
2,14.0,0.36677,-0.10265,0.93813,1,1,0.3267
2,14.0,0.36797,-0.06023,0.80943,0,0,0.3817
2,14.0,0.39728,-0.10809,1.489,1,0,0.2194
2,14.0,0.36536,-0.18386,0.97805,0,0,0.3228
2,14.0,0.38444,-0.1383,0.91352,1,1,0.3995
2,14.0,0.3843,0.16688,1.03839,0,0,0.4333
2,14.0,0.39946,0.01479,1.06664,1,0,0.3193
2,14.0,0.37023,-0.01496,0.98707,0,0,0.3253
2,14.0,0.36456,0.07979,0.93695,0,1,0.4396
2,14.0,0.36139,0.01112,1.71618,1,1,0.2578
2,14.0,0.37823,-0.18568,0.8238,0,0,0.2984
2,14.0,0.37503,-0.09031,0.91158,1,0,0.302
2,14.0,0.3812,-0.02683,0.95711,1,0,0.32
2,14.0,0.40148,0.04339,0.78746,0,0,0.4538
2,14.0,0.3973,-0.16946,0.79119,0,0,0.3183
2,14.0,0.38116,0.08918,0.98102,0,0,0.309
2,14.0,0.38236,0.09252,0.91796,0,0,0.328
2,14.0,0.39276,-0.223,0.96896,1,1,0.4269
2,14.0,0.36543,-0.05206,0.95807,0,0,0.3133
2,14.0,0.38757,-0.16273,0.92999,1,1,0.3368
2,14.0,0.3843,-0.05115,1.17723,0,0,0.2718
2,14.0,0.3687,0.01287,1.45526,1,1,0.3266
2,14.0,0.38004,0.01833,0.96206,0,0,0.3014
2,14.0,0.36758,-0.03054,1.22752,1,1,0.2925
2,14.0,0.36884,0.15369,0.86338,1,1,0.2359
2,14.0,0.36688,0.0473,0.87437,0,0,0.3218
2,14.0,0.37716,-0.03095,1.13288,1,1,0.2398
2,14.0,0.36628,-0.0863,1.0383,1,1,0.2718
2,14.0,0.3731,-0.14756,0.99565,0,0,0.2705
2,14.0,0.37967,-0.09226,1.44392,0,1,0.3005
2,14.0,0.37395,-0.12769,0.83621,0,0,0.3122
2,14.0,0.37928,0.08675,1.73637,1,1,0.3541
2,14.0,0.38017,-0.00443,1.11812,0,0,0.2723
2,14.0,0.37823,0.12049,1.25002,1,1,0.3925
2,14.0,0.36407,0.00224,0.76373,0,0,0.3834
2,14.0,0.37785,0.13982,0.90841,1,1,0.3666
2,14.0,0.39467,0.11769,1.03324,0,0,0.2728
2,14.0,0.3833,-0.02303,0.89962,0,0,0.2159
2,14.0,0.37605,0.07981,0.90003,1,1,0.3261
2,14.0,0.37483,0.07506,1.48038,0,0,0.3418
2,14.0,0.38488,-0.08784,0.91711,1,1,0.2846
2,14.0,0.39916,-0.07435,0.95546,1,1,0.2916
2,14.0,0.36548,-0.01496,0.95715,1,1,0.2657
2,14.0,0.38976,0.01947,1.00838,0,0,0.2326
2,14.0,0.40063,-0.11667,1.63496,1,1,0.3678
2,14.0,0.37878,0.20669,0.85226,0,0,0.3078
2,14.0,0.38469,0.04392,1.26568,1,1,0.3087
2,14.0,0.40141,-0.04093,1.26653,0,0,0.1959
2,14.0,0.3843,0.16688,1.03839,1,1,0.2101
2,14.0,0.38281,-0.09581,1.27256,0,0,0.2881
2,14.0,0.38183,-0.00134,0.8422,0,0,0.4999
2,14.0,0.37235,-0.1516,1.19008,0,0,0.2549
2,14.0,0.37013,0.05985,1.01114,1,1,0.3306
2,14.0,0.40067,-0.04928,1.07663,0,0,0.2287
2,14.0,0.36638,0.02867,1.37457,1,1,0.2667
2,14.0,0.36399,-0.02407,1.20383,0,0,0.2494
2,14.0,0.37535,0.11648,0.96369,0,0,0.2705
2,14.0,0.37439,0.15266,0.81028,1,1,0.487
2,14.0,0.38774,-0.03779,0.81819,0,0,0.2543
2,14.0,0.38682,-0.09887,0.96942,0,0,0.3851
2,14.0,0.38129,0.08287,2.60247,1,1,0.26
2,14.0,0.36505,-0.0412,1.26745,0,0,0.1689
2,14.0,0.37184,-0.08416,0.78606,0,1,0.417
2,14.0,0.3658,-0.05675,0.94041,0,0,0.4162
2,14.0,0.38624,0.21996,0.8532,1,1,0.3593
2,14.0,0.36129,-0.08852,1.02267,1,1,0.4996
2,14.0,0.4021,-0.01539,2.00878,0,0,0.2442
2,14.0,0.39789,-0.02662,1.12857,1,1,0.2593
2,14.0,0.36451,0.04014,0.84628,1,1,0.2477
2,14.0,0.39669,-0.10275,1.05335,1,1,0.2817
2,14.0,0.38072,-0.02971,1.03105,0,0,0.2954
2,14.0,0.36679,0.03602,0.87718,1,1,0.2789
2,14.0,0.39538,-0.12244,0.7975,1,1,0.3555
2,14.0,0.38618,0.05644,0.98794,0,0,0.3403
2,14.0,0.37385,-0.06328,1.36191,1,1,0.2425
2,14.0,0.36806,0.03387,1.45938,0,0,0.2141
2,14.0,0.38235,-0.0259,1.05203,1,1,0.4561
2,14.0,0.38343,0.03174,1.24132,1,1,0.2618
2,14.0,0.38143,-0.11093,0.89816,0,0,0.2535
2,14.0,0.38568,-0.00087,0.87501,0,1,0.4144
2,14.0,0.37054,-0.11884,1.43696,0,0,0.3708
2,14.0,0.38079,-0.0246,0.99696,1,1,0.2404
2,14.0,0.39963,-0.00782,0.84558,1,1,0.3032
2,14.0,0.38266,-0.04273,2.40428,0,0,0.275
2,14.0,0.398,0.08808,2.37261,1,1,0.3091
2,14.0,0.39441,-0.15902,4.86553,1,1,0.2678
2,14.0,0.3988,0.00137,1.1722,0,0,0.2852
2,14.0,0.36163,-0.12501,1.02533,1,1,0.2682
2,14.0,0.37319,0.15491,1.00955,0,0,0.3467
2,14.0,0.40279,0.00823,0.90646,0,0,0.2432
2,14.0,0.36838,-0.03481,0.88412,1,1,0.2578
2,14.0,0.36353,-0.00047,1.03132,0,0,0.2163
2,14.0,0.39855,0.01183,1.00601,1,1,0.2553
2,14.0,0.36639,0.05383,0.88574,1,1,0.2693
2,14.0,0.38878,-0.14031,1.00521,1,1,0.2192
2,14.0,0.37904,0.11121,0.89868,1,1,0.2918
2,14.0,0.37247,-0.04155,1.1365,1,1,0.3265
2,14.0,0.36913,-0.11804,0.92952,1,1,0.2428
2,14.0,0.37822,0.19026,0.98187,1,1,0.1855
2,14.0,0.36905,0.19376,0.97307,1,1,0.2325
2,14.0,0.36679,0.13414,0.92332,0,0,0.1827
2,14.0,0.36996,-0.01009,1.04912,0,0,0.2945
2,14.0,0.37186,0.12744,0.90466,0,0,0.3226
2,14.0,0.38307,-0.12113,1.24417,0,0,0.2648
2,14.0,0.38799,0.14943,0.8919,1,0,0.3062
2,14.0,0.38022,-0.00832,0.89836,1,1,0.3849
2,14.0,0.39508,0.14306,1.47207,1,1,0.2708
2,14.0,0.37604,0.08462,1.17588,0,0,0.2731
2,14.0,0.37647,-0.13841,0.79268,1,1,0.435
2,14.0,0.3653,-0.09043,0.78741,0,0,0.2444
2,14.0,0.39762,-0.16523,0.99134,1,1,0.2587
2,14.0,0.39792,0.0658,0.92058,1,1,0.3699
2,14.0,0.3785,-0.18003,1.36547,0,0,0.2967
2,14.0,0.36366,0.16422,0.83768,0,0,0.2616
2,14.0,0.36595,0.0481,0.91057,1,1,0.2156
2,14.0,0.39326,0.04296,0.9315,0,0,0.2376
2,14.0,0.39099,0.05934,1.02624,1,1,0.2605
2,14.0,0.39729,-0.01479,1.02025,0,0,0.2426
2,14.0,0.363,0.00532,1.13809,0,0,0.249
2,14.0,0.37092,-0.04895,0.84025,0,0,0.183
2,14.0,0.3774,0.03252,0.84845,1,1,0.173
2,14.0,0.40015,-0.22069,1.00203,1,1,0.2362
2,14.0,0.39165,-0.12118,0.99474,0,0,0.3285
2,14.0,0.39837,0.11858,0.82652,0,0,0.3067
2,14.0,0.39167,-0.00361,0.84965,0,0,0.2487
2,14.0,0.40301,-0.07119,1.00104,0,0,0.304
2,14.0,0.3885,-0.00706,0.88878,0,1,0.3753
2,14.0,0.38337,-0.04924,1.05193,0,0,0.262
2,14.0,0.38298,0.16214,0.88079,1,1,0.245
2,14.0,0.3672,-0.05256,0.85789,1,0,0.3713
2,14.0,0.38615,0.07945,1.38991,0,0,0.2728
2,14.0,0.36428,0.06485,1.17537,1,1,0.2192
2,14.0,0.37275,-0.01892,0.95333,0,0,0.2799
2,14.0,0.37481,-0.07051,1.00063,1,1,0.2507
2,14.0,0.37438,0.15033,0.8416,0,0,0.23
2,14.0,0.36456,0.05562,1.00779,1,1,0.2521
2,14.0,0.3877,0.20835,0.942,0,0,0.2641
2,14.0,0.39534,0.16767,1.24458,0,0,0.2705
2,14.0,0.37346,0.15094,1.11973,0,0,0.3418
2,14.0,0.36357,-0.04304,2.34614,0,0,0.2821
2,14.0,0.39233,0.23254,0.87831,1,1,0.25
2,14.0,0.36648,0.1561,1.32999,0,0,0.2546
2,14.0,0.38236,0.00705,0.97599,1,1,0.2807
2,14.0,0.37319,0.14416,1.30412,0,0,0.3665
2,14.0,0.37358,-0.15167,1.15125,0,0,0.3122
2,14.0,0.38028,-0.07219,1.02777,0,0,0.2774
2,14.0,0.40159,0.14955,1.28747,1,1,0.3485
2,14.0,0.39347,-0.05699,2.1545,0,0,0.25
2,14.0,0.37476,0.04401,1.48524,0,0,0.3526
2,14.0,0.39053,-0.16997,0.91315,0,0,0.4811
2,14.0,0.37561,0.16648,1.12322,0,0,0.3564
2,14.0,0.39524,0.07464,3.82334,1,1,0.296
2,14.0,0.39114,-0.02388,1.2602,0,0,0.1958
2,14.0,0.38974,-0.12927,0.97305,1,1,0.4999
2,14.0,0.39452,-0.20166,1.24599,1,1,0.324
2,14.0,0.39885,-0.27311,0.85107,1,0,0.4543
2,14.0,0.36767,0.10998,0.98629,1,1,0.2177
2,14.0,0.36864,0.03511,0.80204,0,0,0.2487
2,14.0,0.36436,-0.08062,1.18518,0,0,0.3357
2,14.0,0.37924,0.16468,1.02285,1,1,0.2464
2,14.0,0.36347,-0.10856,0.94755,0,0,0.2938
2,14.0,0.40042,-0.00871,1.80937,1,1,0.2607
2,14.0,0.39635,-0.08087,1.28498,1,0,0.2513
2,14.0,0.37342,-0.13397,0.94989,1,1,0.4998
2,14.0,0.38531,-0.07118,0.81336,0,0,0.3535
2,14.0,0.38198,0.18447,0.86877,0,0,0.3921
2,14.0,0.39193,-0.15166,1.1718,0,1,0.4627
2,14.0,0.36125,-0.10961,0.83685,1,1,0.294
2,14.0,0.38259,-0.00385,0.85608,0,0,0.2685
2,14.0,0.36324,0.04711,5.47387,0,0,0.2786
2,14.0,0.37577,-0.116,0.93767,1,1,0.4504
2,14.0,0.37314,-0.04277,1.35826,1,1,0.3342
2,14.0,0.37926,0.17023,0.83439,1,1,0.2723
2,14.0,0.36816,-0.01767,1.49912,0,0,0.3347
2,14.0,0.36406,0.14749,0.87544,1,1,0.302
2,14.0,0.38766,-0.01003,1.6506,1,1,0.3571
2,14.0,0.36962,0.06305,0.84588,1,1,0.2599
2,14.0,0.39163,0.07595,0.78766,1,1,0.2022
2,14.0,0.3638,-0.13717,1.16254,1,1,0.3619
2,14.0,0.36374,-0.13929,0.90504,0,0,0.266
2,14.0,0.37502,-0.08415,0.90169,0,0,0.3193
2,14.0,0.36351,0.17299,1.09478,1,1,0.3024
2,14.0,0.37442,0.16455,1.37983,0,0,0.2934
2,14.0,0.40231,-0.08656,0.91049,1,1,0.2044
2,14.0,0.38558,0.0572,0.91461,1,1,0.2754
2,14.0,0.37053,-0.01141,0.8286,1,1,0.2426
2,7.6667,0.16819,0.02708,1.05844,1,1,0.3261
2,7.6667,0.17234,0.05599,0.7316,0,0,0.2777
2,7.6667,0.17256,0.02338,1.20572,0,0,0.3247
2,7.6667,0.18159,0.06641,0.80639,0,0,0.3683
2,7.6667,0.18253,-0.03463,0.97212,0,0,0.3775
2,7.6667,0.174,0.0509,0.907,1,1,0.2804
2,7.6667,0.17533,0.00387,0.93326,0,0,0.3266
2,7.6667,0.17479,0.00507,1.52768,0,0,0.2806
2,7.6667,0.17274,0.01617,0.78345,0,0,0.2857
2,7.6667,0.18681,0.00144,0.9513,1,1,0.2963
2,7.6667,0.17131,-0.00272,0.8376,1,1,0.3547
2,7.6667,0.18497,-0.06663,1.13467,1,1,0.3329
2,7.6667,0.17992,0.02298,0.99795,0,0,0.3194
2,7.6667,0.18055,-0.04095,0.7499,1,1,0.3971
2,7.6667,0.18314,0.00045,0.95982,1,1,0.3672
2,7.6667,0.17167,0.01808,0.97728,1,1,0.3239
2,7.6667,0.18279,-0.0189,6.85006,1,1,0.3382
2,7.6667,0.17444,0.05036,1.02001,1,1,0.3222
2,7.6667,0.16938,-0.00653,1.85966,1,0,0.3687
2,7.6667,0.17209,0.01398,0.83752,0,0,0.3729
2,7.6667,0.18016,-0.09135,1.14577,1,1,0.3101
2,7.6667,0.18463,-0.04087,0.84631,0,0,0.3571
2,7.6667,0.17505,-0.04138,0.93665,1,1,0.3391
2,7.6667,0.18596,-0.05644,1.02206,0,1,0.4173
2,7.6667,0.18269,-0.00093,0.75533,1,1,0.2975
2,7.6667,0.18668,0.06972,0.81645,0,0,0.2782
2,7.6667,0.18088,0.03413,0.81529,0,0,0.3743
2,7.6667,0.17057,-0.05605,0.90177,1,1,0.3244
2,7.6667,0.17794,0.05186,0.97922,0,0,0.2755
2,7.6667,0.17572,0.00501,1.005,0,0,0.2655
2,7.6667,0.17872,0.01046,1.28544,0,0,0.2806
2,7.6667,0.17704,0.01547,1.30307,1,1,0.3187
2,7.6667,0.17166,0.00641,0.98227,0,0,0.2067
2,7.6667,0.18225,0.00864,0.89606,1,1,0.3172
2,7.6667,0.17874,-0.03316,1.09881,0,0,0.2767
2,7.6667,0.18574,-0.03424,5.17376,1,1,0.2994
2,7.6667,0.17941,-0.05413,0.88461,0,0,0.2898
2,7.6667,0.177,-0.00496,0.89312,0,0,0.3433
2,7.6667,0.17601,0.01893,1.21613,0,0,0.3417
2,7.6667,0.18359,-0.03683,0.98475,1,1,0.2857
2,7.6667,0.17955,-0.00971,0.87781,1,0,0.429
2,7.6667,0.18115,0.02627,0.99231,0,1,0.4748
2,7.6667,0.18622,-0.02535,0.80432,1,1,0.3499
2,7.6667,0.18675,0.01155,2.06654,0,0,0.4998
2,7.6667,0.18547,0.02163,2.12604,1,1,0.3176
2,7.6667,0.16878,-0.00402,0.94088,0,0,0.3661
2,7.6667,0.16817,0.00645,0.96784,1,1,0.3893
2,7.6667,0.18193,-0.01437,1.05093,0,0,0.332
2,7.6667,0.18586,-0.02968,0.94242,1,1,0.3864
2,7.6667,0.18165,0.07189,0.8441,1,1,0.3453
2,7.6667,0.17507,0.01142,0.85493,0,0,0.3077
2,7.6667,0.17882,0.01032,0.91898,1,1,0.2433
2,7.6667,0.18207,0.01002,0.92419,1,1,0.2985
2,7.6667,0.17646,-0.02101,0.85377,1,1,0.2251
2,7.6667,0.17693,-0.0264,1.76091,1,1,0.3458
2,7.6667,0.17852,-0.00178,0.96331,1,1,0.3239
2,7.6667,0.18377,-0.07376,1.04945,0,0,0.3886
2,7.6667,0.18427,0.08148,0.91437,1,1,0.2077
2,7.6667,0.17641,-7e-05,0.98027,0,0,0.2903
2,7.6667,0.18159,-0.03791,0.9372,1,1,0.2795
2,7.6667,0.17416,-0.00677,0.84307,1,1,0.2422
2,7.6667,0.17932,0.00063,0.84457,1,1,0.2308
2,7.6667,0.18463,-0.01021,1.41623,0,0,0.2695
2,7.6667,0.17808,-0.0717,0.90816,1,1,0.332
2,7.6667,0.18424,0.00965,0.9243,0,0,0.2984
2,7.6667,0.17613,0.06971,0.81349,0,1,0.2572
2,7.6667,0.18643,-0.04166,1.30513,1,1,0.2864
2,7.6667,0.17373,-0.02185,0.94797,0,0,0.2628
2,7.6667,0.18543,0.07605,0.90119,0,0,0.381
2,7.6667,0.18643,-0.04732,0.79333,1,0,0.4202
2,7.6667,0.17533,0.01022,1.19308,1,1,0.3949
2,7.6667,0.17058,-0.04564,0.87313,0,0,0.3302
2,7.6667,0.18623,0.06232,1.0109,1,1,0.2642
2,7.6667,0.18187,0.03026,2.16892,0,0,0.2152
2,7.6667,0.17444,0.04246,1.06141,1,1,0.3093
2,7.6667,0.1798,0.00418,0.81821,0,0,0.3081
2,7.6667,0.18029,-0.01522,0.98338,1,1,0.2516
2,7.6667,0.17013,-0.0595,0.93526,0,0,0.3458
2,7.6667,0.1697,-0.015,0.89294,1,0,0.3693
2,7.6667,0.17846,0.0879,0.87009,1,1,0.2699
2,7.6667,0.18225,0.00193,1.29954,0,0,0.2617
2,7.6667,0.17674,-0.05713,0.98331,0,0,0.2947
2,7.6667,0.18224,0.06387,0.86742,0,0,0.2581
2,7.6667,0.17342,-0.03272,0.88799,1,0,0.4484
2,7.6667,0.16801,-0.00607,1.42813,0,0,0.4226
2,7.6667,0.18541,-0.02246,0.88662,1,1,0.5
2,7.6667,0.18682,-0.01991,1.04173,1,1,0.4352
2,7.6667,0.17229,-0.04537,1.19186,0,0,0.3212
2,7.6667,0.17147,-0.0645,0.84264,1,1,0.3366
2,7.6667,0.17004,0.01995,0.83169,0,0,0.3274
2,7.6667,0.16864,0.00477,1.49291,0,0,0.2784
2,7.6667,0.18001,0.01312,3.58317,1,1,0.3246
2,7.6667,0.17798,-0.00253,1.54973,0,0,0.3547
2,7.6667,0.18057,0.02908,1.16821,0,0,0.2648
2,7.6667,0.17345,-0.03289,0.76939,0,0,0.3992
2,7.6667,0.17672,0.04166,1.2645,0,0,0.3813
2,7.6667,0.17142,0.00153,0.97419,0,0,0.38
2,7.6667,0.18033,0.01939,1.2352,0,0,0.3373
2,7.6667,0.1772,0.03988,0.95114,1,1,0.3437
2,7.6667,0.18052,0.02353,1.05494,1,1,0.3664
2,7.6667,0.18506,-0.01004,0.88198,1,0,0.2445
2,7.6667,0.18111,-0.04195,0.84691,1,0,0.2448
2,7.6667,0.1839,0.05133,0.79718,0,0,0.2681
2,7.6667,0.18141,0.01145,0.94674,0,0,0.299
2,7.6667,0.1746,0.03394,0.8797,0,0,0.3451
2,7.6667,0.17157,-0.0247,0.89671,0,0,0.2722
2,7.6667,0.18236,-0.0673,0.8129,1,1,0.1743
2,7.6667,0.18463,-0.04453,0.90293,0,0,0.1471
2,7.6667,0.17593,0.02112,0.89604,0,0,0.2932
2,7.6667,0.17745,0.04521,4.70378,0,0,0.2751
2,7.6667,0.18248,-0.08645,0.85003,0,0,0.3134
2,7.6667,0.1681,0.00256,1.55388,1,1,0.2398
2,7.6667,0.17632,-0.00385,0.91361,1,1,0.3186
2,7.6667,0.17356,-0.01488,2.02596,1,1,0.2777
2,7.6667,0.17144,0.01898,0.80756,1,1,0.2764
2,7.6667,0.17303,0.03492,0.84823,0,0,0.2513
2,7.6667,0.17593,-0.03382,0.81391,1,0,0.2743
2,7.6667,0.18077,0.02263,1.8516,1,1,0.2008
2,7.6667,0.18239,-0.01721,0.91544,1,1,0.2303
2,7.6667,0.17156,0.01111,1.07956,1,1,0.2218
2,7.6667,0.17227,0.01179,1.36301,0,0,0.4998
2,7.6667,0.1824,-0.00805,6.42678,0,0,0.3062
2,7.6667,0.1677,-0.0153,2.65791,0,1,0.3692
2,7.6667,0.18404,-0.0036,1.03682,0,0,0.3356
2,7.6667,0.17068,0.04538,1.2614,0,0,0.2386
